image_pathname,class
../datasets/animals-dataset/raw-img/farfalla/ea34b80920f7093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-KxTNEOdL-aqiqM66Aqg0MAHaFC.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b20c29f3063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea34b20f28f2043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-QQwYWfxaepJH5AgIiE8wkQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-T5FF_sNDQfTL7HzEhrmVYgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Hn-R2LCT9BW7pB61RN4szAHaE9.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-JvzaGGr2M4ehMddUnLjzdgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-a1-vl5EWV1Hem_BoDq3J4gHaGc.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-3MmnMiIQXjPLP_VzE1kTswAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP--3xxJkezSkNzxrQaxlhv-QHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-vd9lYugijq0bE067T0n_CQHaFG.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-LdDMtU1cSUJUFX-maqmyjAHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-h9weozPV3A2bN4kqswBXWgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP--4zW12JF-JpwKcDtEK7thgHaLC.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-viI7gXyCdytCoD-w2xzfIAHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Z-FT2EEEuHs3bQchVmUIlgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-gbkcf5IS3N1tsJBjA3ARpAHaFp.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-nZVgQ2MKamAWQkTr5l9N-gHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-sU29lA3qelscjA8rCaqmDQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b7062cf6073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-ib11dDHjoIaXFlJP32IsVgHaGd.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-eJC9RLSm4FyHYaDEf_TBawHaIy.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-STUjBDJDLzsX-Fl3g1NsLAAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b00d2bf4003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-EKKIxJZ2Mp8bgXZhxrWvlgHaF5.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-bM0OgAk-tNkY6nEYozD0JAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b30f2ef3013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-oA_QE81_zhYyuF_GyFxCmAAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-te0Na8q8erwMkFW3TWPz1gHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b40a2ef5073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-7sFzwijZ_iond_TgiL3ODgHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-fYhNrm5nMisgoJo86svbPAHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b50c2ff6093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-6GarvgqHSTU4CUU1KwHTNgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-fVa6yA1i4oc4sqGRrgYXCwHaEU.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-hPCpUGD1jv7KlI4jRahAKAHaJ4.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-jgW007m-z8-PGJh2G_QibgHaFc.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-xE9svqIRbB-AKLcJ8W2V4QHaFN.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-zRBYveq0GEFHEhexq5qergHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b30d28fd003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-aHpK5UKhKLxGAN4ml9Bz6AHaE-.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-3qsB7SL8IOgRBB-qOhgbbQHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-VGj36mpAYCyoYiDVxepu3QHaFF.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-fS-ORUZnLNYYy74fI2lE9wHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b20b2ff5013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-NeYFw3U0DY07B7FK77BPWQHaLP.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b50c2ef7003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb32b6082ff4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-76qLCucFcaDYnUiOdXEcygHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-TXKjsmVemHqbENoyP08BuQAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-lTqHkj2KKrSnpInpumFPVwHaEK.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b70b20fd003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b80d21f3013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-GnWd0gqbd8Wo7yX2Dzz2AwHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-H3HSlTO4-iVh3Rs2xzU3AgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-ECwr_3sm5PSSKzWC0gWj_AHaD4.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-2wNfJmQ7h-1DPSV7Nz8IgwHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-n7GqdmqSSR2u8Vh-n-X_kAHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Si5cQJmzDLpY3xYxAVR4JwHaGk.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-wYD-yZR-zUxveUPlXIayjgHaFa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-OFK88Fzh5L3gCUjTm2d1HgHaE5.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b60b2bf4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-yrxQiEPNPJHfUL2_PUtZ4gHaFI.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Nho4UKk1sS0sAagMGnP-swAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-6Bam26g68QXMl0z2Lgw3WAHaFc.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-rVS4ZHHEtHlD8VTF33phYwAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-pu2IHp2sO3iXQsSVd8XlRQHaEi.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-3Caj0v-NgcIdWLW544Pv5wHaFh.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-1DdCvZjzqUJ9uhTp2fQLOQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-C1BNhwad0E38ODDHpKr3uQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-lKexBXCdzVl1Y37HMDR3FwHaE9.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-3FcClFmouT-DTP7jM6oM7wHaFK.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-BGu_pwROBcAmKOdrrI4B7AHaFc.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-VJmaG0gB_dIQd5GyjaohtAAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-MmW_k4J1raB5x6s5Y0KBtgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b00620f2033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-5etZJ8plQip5EMlajnpzFwHaHO.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb33b1082af1043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-mQ95c6Zv25CIbrWIi4_TnAHaEq.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9JXhWa0OB3wFiMTZTygWbwHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-LSfurLqnEryGzy69FxlyOAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b70e21f6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-sDNqPJCs7yylXgOGqKyq8AHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-v-ROEEb_beUtO3zfrswACgHaG4.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-7429KXy3lzoskTTI2DWXMAHaEi.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb3db2082dfc083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-IV0SsbCrKp7xevYPK6LdxQHaNK.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-TIEldqJsQJCceWzMeWYBnwHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-NRLWkyWgW45GyLT4O3x2gwHaJ3.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e830b30a20f6033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-0uDxYvQflWtWD6J2uOuHawHaFk.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e833b40a2ff6053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b60629f6083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b30f2cf0083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-wUCPi8hI9JVO8eVj9oaAlgHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-r-ldnBIMA-NAoWuuTRY6dgHaE5.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb32b6092afd033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b10928fd013ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-iQZo-DQdqHKNuN9zefWoPwHaH6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b00d2dfd013ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-NkobmkNapRvd2GWy2lErQQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-pTLNlHjttxLcahlCejsH6wAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-tEhvifwaM_Hfl4CtONtAdAHaEK.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-YNqBf_ZQHJthXHKsk-UE2wHaF7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-hjdqBrKVBC4CtDjB8Z-mhwHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-uByanHxuMYNU5dnK_gPQ5wHaFT.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-EUHIAJ0vrjBt7LGrdxbKfAHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-KDttBIhyICOiL7V-cmzJLgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-jkn9zxBnHh4Qy6KB4qq-igHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-By4Y7eM3G5gum37A6RzedgHaKj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-dThvqKkPSRh9RHtF1YtS8wHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b7082ef6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb35b3062efc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-bWJvRNWEwJskU6i0uetVMQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-_if8hUJ-WjMTkXHsk0mpHQHaJ4.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-CxguBjDoLppD718AstzxzgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-cpZUZba0RLh7l2d9ufyTewHaEh.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-gv56o1oRILuQYd9rL2Z_QwAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb31b3092bfc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-hXaV8zj_f5qSlrERwz-dsAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-eQ7TC55h0-6G4NuKPqehWAHaH0.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-wMdqVoHHxZRwIUelIILyYQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e83db3062cf4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-fsUI2GSvrPVHkNjtjQhnsQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-qANmHf-evfoyxXep_Da9DwHaEK.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-gBrsAf6ebCFQvE0CoNy1PgHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-MzTRWCVpl7z2vFVRlFEP_QHaE4.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-h2x9xelJw8AJqDvxXNnrFgHaEt.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-0wlV2OUzauS5VTWx2x3UIAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-AsTebYyWzpbEHCiZ9YP8kwHaPc.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-5dPaVsS1FaUYAebqMiOuYgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-KWCNUQhBN9FtrzGY1ECjvwHaE2.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-YDmNBz4LvjEilNvRb5cDWQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-2VGR_89nC_TUGAuEQvFVmwHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-rQ9MQ7eyxXy1B_5W4sT9gAHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-uH2a5Si6Av-A33SoN1pWtAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-UInFlkVVwZN17-TWlba6UwHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-GdLRGRo-fAbtI7KMB6A1MQHaEE.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-TiyQlZs3h4dgQm2PwH4IAAHaGu.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e833b00e2ffd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b0072df0083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-OPVZdYdBfYAq3NWIJiAB9AHaLk.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9ZwRJ9mFx1D8b2NJZdKl7QHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-py5NZ_46RNBZCZwQAGfs9wHaFO.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b8062afd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-ZfInpXvNerSZ1ewQBj0R5AD6Es.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-bjIXUXgRYPn-Xphysn1HyAHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-8rmn3XkbKLcOc0w7xPVuDgHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-8R-FAGg_IBJzwAEMG1e5JQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-y-JMTqVZxFve9krHOGeQ-wHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-_eNyV3DN2t677_34FjtCgQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-SmHw6QO03d6wIIeGqTbY5gHaHW.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b0082cf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Z0rjiaXwaACAujNgPezbpQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-pbWqGsPnLTIX2CFZxaIRTQHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-MzjEhRugSo9NTQLJYKH8hQHaE-.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-p6SRgpaaUnSjDx-cDRqU_wHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea34b4072cf0073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-W1lR4tVz8UN9fbRk_hVmjQHaE6.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-2Ry_N8duK_qCZcHJL1G5mAHaEL.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-3vkqCMkDHpHdTrkSLIhgawAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-QGORcMjWFvZfLLsp-jk4ZQHaGI.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-f40wevoZE2iATd3TNPpifwHaF5.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-7a0hJkFYoZMF2_sqmAzWnwHaFe.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP--8RSoaU1iEvZhemy7FlYegHaD9.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-aih2NVC5vKeeDrMJgYQhhgHaFl.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-CRR134i9fPUBvsqHbZimwgHaF7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-FK11Ng3kgW1WxzcDX45wVQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/eb33b90721f0073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-motNyANhJMq25AnS8n2BCQHaFP.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b10a21f5063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-u39zBnBFGIRYHcAH-_ktmgHaGL.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-iS4JHnHH1EsU1KsgmwBxQAHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9BusWLHk-wx6KV90DqwIxwHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9GpXVR5Itm037G5nuzRA0AHaFf.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-quhqbb5PUhsOAvFKfYGOqgHaFg.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e832b60c2ffc1c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-M2a1d83Xs4v4A9_UK5qXJAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-xfME31s1DE5i_Ed1MATVmgHaJQ.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-SZpu0lbA0eCR68IveXKWNgHaFL.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-Mdgfdsm9d7aXBBQrY9tlGAHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-SMbjYAjAhrCNqZSvAh9qewHaEr.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-nMeO2w8RPsZelgnjYR8j6gHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9p-RIiCmL_ajnfgAsWEHdgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-cuWs8s57A9d7_c0RCwDDTwHaGL.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b50828fd013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-LfpK1w9vLOv2HsjPC4ZxmQHaET.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-h2kMaPMz18rJNgZ1LQfUKQHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ed31b9072ae90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b50b2ff1033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-6l17Miua_qbj7DsCAZAO0gHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-VMkxGkSstr8toA38_IM8ywHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea34b90b29fd073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-7OtpSiAPtr4EdEjica_NAgHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-o7QqvyXzuW2no5ezY1zmFQHaDk.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-nqTu8TRRNn9eqXaCtUHqmgHaFE.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-vPs4Ylha2B60Uez5_SGu8AHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-1TNRYIKnR0AunJX8klVBsgHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-zviraYI5chw-Hvzi_PwvHQHaE8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-ZJ3uP4DrwyT_lHYteq165AHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-F5Ccxb9KCKv_LPj_ln_REAHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b70d2efd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-dJ3-T0e11Klp5yWT7ZalcgHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/e832b4082df5003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-y3OwbIzxCIfqFoJDZMSmvQHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b80d2cf4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-aLTPvGQczOQUNg0upx54gwHaFi.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-7x782dc14fYoWMLZA-iHagHaF0.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-bmmyoO324JRTBOwm_FXNfQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-9K_49sl81D1Xn9VMQ5G9NAHaF8.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b90d2ff1093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b4072af2093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.png,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea36b60c2af1043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
